word_in_text	frame	cn	frame0	frame1	frame2
clanking	Motion_noise	2	Event	Motion	Motion_noise
loathes	Experiencer_focus	2	Experiencer_focus		
masticating	Grinding	1	Event	Objective_influence	Transitive_action
seating	Capacity	4	Possibility	Capability	Capacity
admonishes	Attempt_suasion	3	Event	Intentionally_act	Attempt
prize	Judgment	2	State	Emotions	Judgment
working	Employee_scenario	1	Employee_scenario		
hunched	Posture	5	State	Posture	
heading	Leadership	4	Leadership		
nibbling	Ingestion	6	Event	Intentionally_act	Ingest_substance
refused	Agree_or_refuse_to_act	19	Respond_to_proposal	Agree_or_refuse_to_act	
emplaced	Placing	2	Event	Objective_influence	Transitive_action
makes	Manufacturing	5	Event	Objective_influence	Transitive_action
evoked	Evoking	10	Memory	Evoking	
murmuring	Communication_noise	4	Event	Objective_influence	Transitive_action
humiliated	Experiencer_obj	13	State	Emotions	Experiencer_obj
melts	Change_of_phase	1	Change_of_phase		
denote	Linguistic_meaning	3	Simple_name	Linguistic_meaning	
arrived	Visitor_arrival	1	Event	Eventive_affecting	Arriving
pout	Body_movement	1	Being_included	Part_piece	Part_whole
addresses	Speak_on_topic	4	Event	Objective_influence	Transitive_action
toured	Touring	11	Perception	Perception_active	Touring
step	Self_motion	33	Event	Motion	Self_motion
probe	Criminal_investigation	4	Event	Intentionally_act	Attempt
entertain	Experiencer_obj	7	State	Emotions	Experiencer_obj
fancied	Desiring	3	Experiencer_focus	Desiring	
cleared	Removing	9	Event	Objective_influence	Transitive_action
bolsters	Supporting	2	Event	Intentionally_act	Assistance
rat	Reporting	1	Event	Objective_influence	Transitive_action
languishes	Thriving	1	State	Thriving	
howls	Make_noise	4	Perception	Make_noise	
there	Success_or_failure	1	Success_or_failure		
searched	Seeking	3	Event	Intentionally_act	Attempt
braiding	Rope_manipulation	1	Event	Objective_influence	Transitive_action
stammered	Communication_manner	27	Event	Objective_influence	Transitive_action
herald	Omen	3	Sign	Omen	
trickled	Fluidic_motion	19	Event	Motion	Fluidic_motion
deliberated	Jury_deliberation	14	Reciprocality	Chatting	Discussion
denoting	Linguistic_meaning	3	Simple_name	Linguistic_meaning	
twitch	Body_movement	7	Being_included	Part_piece	Part_whole
perceive	Perception_experience	28	Perception	Perception_experience	
imbibing	Ingestion	2	Event	Intentionally_act	Ingest_substance
sniff	Perception_active	6	Perception	Perception_active	
conducted	Cotheme	8	Event	Motion	Self_motion
imperiled	Endangering	2	Event	Objective_influence	Transitive_action
counted	Reliance	2	Contingency	Reliance	
tried	Trying_out	7	Scrutiny	Research	Trying_out
divested	Emptying	8	Event	Objective_influence	Transitive_action
pin	Judgment_communication	2	Statement	Judgment_communication	
lift	Cause_to_end	5	Event	Objective_influence	Transitive_action
fabricating	Manufacturing	3	Event	Objective_influence	Transitive_action
shirk	Avoiding	3	Event	Intentionally_act	Avoiding
retire	Quitting	1	Employment_end	Quitting	
extinguished	Putting_out_fire	5	Putting_out_fire		
threw	Shooting_scenario	1	Event	Intentionally_act	Attempting_and_resolving_scenario
huddle	Change_posture	3	Event	Intentionally_act	Change_posture
hunch	Change_posture	1	Event	Intentionally_act	Change_posture
spotting	Becoming_aware	2	Perception	Becoming_aware	
had	Have_visitor_over	1	Have_visitor_over		
padded	Self_motion	60	Event	Motion	Self_motion
resemble	Similarity	9	Attributes	Gradable_attributes	Similarity
prevail	Beat_opponent	2	Win_prize	Beat_opponent	
cited	Citing	3	Citing		
appraising	Assessing	4	Cogitation	Assessing	
ordain	Rite	1	Event	Intentionally_act	Rite
resuscitate	Rejuvenation	4	Event	Objective_influence	Transitive_action
burning	Experience_bodily_harm	3	Event	Experience_bodily_harm	
exercise	Exercising	22	Event	Intentionally_act	Exercising
recover	Recovery	6	Attributes	Gradable_attributes	Medical_conditions
mimicking	Imitating	4	Attributes	Gradable_attributes	Similarity
clash	Sounds	1	Perception	Sounds	
clutching	Manipulation	15	Event	Intentionally_act	Manipulation
yielded	Creating	11	Event	Objective_influence	Transitive_action
allowed	Prohibiting_or_licensing	4	Entity	Artifact	Law
listen	Perception_active	6	Perception	Perception_active	
wedded	Forming_relationships	3	Event	Intentionally_act	Forming_relationships
leasing	Renting_out	2	Event	Eventive_affecting	Lose_possession
's	Required_event	1	Being_necessary	Required_event	
launching	Getting_vehicle_underway	4	Getting_vehicle_underway		
work	Usefulness	5	Attributes	Gradable_attributes	Usefulness
barricaded	Change_accessibility	5	Event	Objective_influence	Transitive_action
gifted	Giving	4	Event	Eventive_affecting	Lose_possession
dodged	Dodging	12	Event	Intentionally_act	Avoiding
contain	Containing	12	Relation	Basis_for_attribute	Locative_relation
named	Indicating	11	Mention	Indicating	
abandoned	Activity_stop	4	Event	Process_stop	Activity_stop
erect	Building	4	Event	Objective_influence	Transitive_action
edged	Path_shape	13	Relation	Basis_for_attribute	Locative_relation
quack	Make_noise	4	Perception	Make_noise	
ordered	Bail_decision	4	Event	Intentionally_act	Bail_decision
toting	Bringing	4	Event	Objective_influence	Transitive_action
forgetting	Remembering_to_do	1	Event	Intentionally_act	Remembering_to_do
withdrawn	Withdraw_from_participation	4	Participation	Withdraw_from_participation	
pedals	Operate_vehicle	1	Event	Objective_influence	Transitive_action
squats	Change_posture	2	Event	Intentionally_act	Change_posture
listening	Seeking	4	Event	Intentionally_act	Attempt
coursing	Fluidic_motion	7	Event	Motion	Fluidic_motion
cheeping	Make_noise	2	Perception	Make_noise	
referred	Referring_by_name	17	Being_named	Referring_by_name	
usher	Cotheme	1	Event	Motion	Self_motion
anoint	Filling	2	Event	Objective_influence	Transitive_action
waste	Frugality	8	Attributes	Gradable_attributes	Social_behavior_evaluation
bopping	Self_motion	3	Event	Motion	Self_motion
abominates	Experiencer_focus	1	Experiencer_focus		
command	Request	2	Event	Objective_influence	Transitive_action
stalking	Self_motion	4	Event	Motion	Self_motion
prophesied	Predicting	8	Statement	Predicting	
softened	Change_of_consistency	2	Event	Change_of_consistency	
fused	Attaching	3	Event	Objective_influence	Transitive_action
pinched	Manipulation	21	Event	Intentionally_act	Manipulation
take	Taking	3	Event	Getting	Taking
stamped	Body_movement	51	Being_included	Part_piece	Part_whole
broken	Being_operational	1	Possibility	Capability	Being_operational
divide	Separating	5	Event	Objective_influence	Transitive_action
smelled	Perception_active	7	Perception	Perception_active	
eliminate	Removing	24	Event	Objective_influence	Transitive_action
pluck	Removing	4	Event	Objective_influence	Transitive_action
skinning	Emptying	2	Event	Objective_influence	Transitive_action
cure	Cure	20	Event	Objective_influence	Transitive_action
live	Living_conditions	22	Living_conditions		
signed	Sign_agreement	106	Event	Objective_influence	Transitive_action
creaked	Motion_noise	6	Event	Motion	Motion_noise
impacting	Objective_influence	1	Event	Objective_influence	
laid	Destroying	1	Event	Objective_influence	Transitive_action
bodes	Omen	5	Sign	Omen	
describes	Statement	2	Event	Objective_influence	Transitive_action
met	Assemble	1	Event	Come_together	Assemble
written	Statement	9	Event	Objective_influence	Transitive_action
waggling	Body_movement	10	Being_included	Part_piece	Part_whole
howling	Make_noise	8	Perception	Make_noise	
shown	Reasoning	11	Event	Objective_influence	Transitive_action
spun	Moving_in_place	1	Moving_in_place		
induced	Causation	11	Event	Eventive_affecting	Causation
confused	Experiencer_obj	9	State	Emotions	Experiencer_obj
snitching	Reporting	1	Event	Objective_influence	Transitive_action
going	Transition_to_state	1	Event	Transition_to_state	
prohibiting	Prohibiting_or_licensing	4	Entity	Artifact	Law
competed	Competition	2	Event	Intentionally_act	Competition
wreathed	Distributed_position	2	Relation	Basis_for_attribute	Locative_relation
performing	Intentionally_act	2	Event	Intentionally_act	
burned	Experience_bodily_harm	6	Event	Experience_bodily_harm	
arise	Coming_to_be	9	Event	Coming_to_be	
interrogating	Questioning	3	Event	Objective_influence	Transitive_action
entitled	Name_conferral	2	Event	Intentionally_act	Name_conferral
retreated	Quitting_a_place	46	Event	Eventive_affecting	Departing
reminds	Evoking	8	Memory	Evoking	
evacuate	Escaping	8	Event	Eventive_affecting	Departing
prances	Self_motion	2	Event	Motion	Self_motion
flew	Self_motion	10	Event	Motion	Self_motion
saved	Rescuing	18	Event	Objective_influence	Transitive_action
gallivant	Self_motion	3	Event	Motion	Self_motion
bitched	Complaining	4	Statement	Complaining	
discontinues	Activity_stop	1	Event	Process_stop	Activity_stop
crossed	Body_movement	14	Being_included	Part_piece	Part_whole
purging	Emptying	3	Event	Objective_influence	Transitive_action
repel	Repel	9	Attributes	Gradable_attributes	Level_of_force_resistance
decomposing	Rotting	1	Event	Rotting	
whining	Motion_noise	2	Event	Motion	Motion_noise
work	Being_operational	2	Possibility	Capability	Being_operational
groomed	Grooming	2	Event	Objective_influence	Transitive_action
injured	Cause_harm	15	Event	Objective_influence	Transitive_action
bag	Placing	3	Event	Objective_influence	Transitive_action
skimming	Reading_perception	3	Reading_activity	Reading_perception	
squelching	Motion_noise	5	Event	Motion	Motion_noise
abounds	Abundance	3	Attributes	Gradable_attributes	Abundance
awaited	Expectation	18	Mental_activity	Awareness	Expectation
authorizing	Deny_or_grant_permission	1	Event	Objective_influence	Transitive_action
slept	Sleep	19	Process_continue	Sleep	
inflates	Expansion	1	Expansion		
growing	Change_position_on_a_scale	31	Event	Change_position_on_a_scale	
getting	Getting	7	Event	Getting	
stopped	Preventing_or_letting	3	Event	Preventing_or_letting	
ranks	Occupy_rank	11	Rank	Occupy_rank	
munching	Ingestion	6	Event	Intentionally_act	Ingest_substance
precluded	Preventing_or_letting	7	Event	Preventing_or_letting	
participate	Participation	37	Event	Participation	
forwarded	Sending	16	Bringing	Sending	
cut	Cause_harm	33	Event	Objective_influence	Transitive_action
divert	Redirecting	1	Event	Motion	Redirecting
bottle	Placing	7	Event	Objective_influence	Transitive_action
sprawled	Change_posture	13	Event	Intentionally_act	Change_posture
flouncing	Self_motion	3	Event	Motion	Self_motion
wagering	Wagering	1	Attributes	Gradable_attributes	Likelihood
typed	Text_creation	17	Event	Objective_influence	Transitive_action
costs	Expensiveness	21	Relation	Basis_for_attribute	Locative_relation
wants	Desiring	20	Experiencer_focus	Desiring	
screwing	Bungling	2	Event	Intentionally_act	Bungling
have	Possession	157	Possession		
splashes	Cause_fluidic_motion	1	Event	Objective_influence	Transitive_action
wowing	Experiencer_obj	2	State	Emotions	Experiencer_obj
tripped	Self_motion	13	Event	Motion	Self_motion
restructures	Reforming_a_system	2	Event	Objective_influence	Transitive_action
swerve	Motion	3	Event	Motion	
argue	Quarreling	17	Reciprocality	Chatting	Discussion
heard	Perception_experience	65	Perception	Perception_experience	
tested	Operational_testing	44	Event	Objective_influence	Transitive_action
fund	Funding	1	Event	Eventive_affecting	Lose_possession
grazed	Cause_impact	1	Event	Objective_influence	Transitive_action
stay	Temporary_stay	21	State	Being_located	Visiting
grins	Making_faces	3	Facial_expression	Making_faces	
folded	Giving_in	2	Taking_sides	Giving_in	
gone	Motion	12	Event	Motion	
envelop	Distributed_position	2	Relation	Basis_for_attribute	Locative_relation
concede	Affirm_or_deny	3	Statement	Affirm_or_deny	
chafed	Emotion_heat	8	State	Emotions	Emotion_heat
knowing	Awareness	13	Mental_activity	Awareness	
tumbles	Change_position_on_a_scale	1	Event	Change_position_on_a_scale	
twitters	Communication_noise	1	Event	Objective_influence	Transitive_action
flung	Cause_motion	53	Event	Objective_influence	Transitive_action
undulated	Motion	1	Event	Motion	
packaging	Placing	4	Event	Objective_influence	Transitive_action
strike	Cause_impact	5	Event	Objective_influence	Transitive_action
leave	Departing	52	Event	Eventive_affecting	Departing
presumes	Awareness	5	Mental_activity	Awareness	
spilt	Fluidic_motion	3	Event	Motion	Fluidic_motion
uniting	Cause_to_amalgamate	1	Event	Objective_influence	Transitive_action
remark	Statement	4	Event	Objective_influence	Transitive_action
copy	Duplication	12	Event	Objective_influence	Transitive_action
lumbering	Self_motion	20	Event	Motion	Self_motion
studies	Scrutiny	3	Perception	Perception_active	Scrutiny
sprinkles	Dispersal	1	Event	Objective_influence	Transitive_action
abuts	Adjacency	3	Relation	Basis_for_attribute	Locative_relation
swells	Cause_expansion	1	Event	Objective_influence	Transitive_action
mewed	Make_noise	3	Perception	Make_noise	
inquire	Questioning	6	Event	Objective_influence	Transitive_action
belongs	Possession	3	Possession		
bumped	Impact	5	Impact		
crisscrossing	Traversing	2	Event	Traversing	
banging	Cause_impact	8	Event	Objective_influence	Transitive_action
assail	Attack	4	Event	Objective_influence	Transitive_action
imagining	Awareness	3	Mental_activity	Awareness	
weaved	Path_shape	1	Relation	Basis_for_attribute	Locative_relation
ushering	Cotheme	2	Event	Motion	Self_motion
dyed	Processing_materials	16	Event	Objective_influence	Transitive_action
land	Cause_to_land	2	Event	Eventive_affecting	Arriving
blustered	Communication_manner	15	Event	Objective_influence	Transitive_action
sharpening	Cause_to_be_sharp	7	Event	Objective_influence	Transitive_action
fractured	Cause_harm	9	Event	Objective_influence	Transitive_action
derail	Thwarting	6	Preventing_or_letting	Thwarting	
thud	Motion_noise	2	Event	Motion	Motion_noise
implant	Placing	5	Event	Objective_influence	Transitive_action
rendering	Causation	2	Event	Eventive_affecting	Causation
farms	Agriculture	2	Event	Intentionally_act	Attempting_and_resolving_scenario
infer	Coming_to_believe	26	Event	Coming_to_believe	
place	Placing	25	Event	Objective_influence	Transitive_action
jammed	Placing	18	Event	Objective_influence	Transitive_action
chanted	Communication_manner	37	Event	Objective_influence	Transitive_action
achieving	Accomplishment	3	Event	Intentionally_act	Accomplishment
wail	Make_noise	2	Perception	Make_noise	
preaches	Statement	4	Event	Objective_influence	Transitive_action
long	Desiring	3	Experiencer_focus	Desiring	
flinging	Body_movement	3	Being_included	Part_piece	Part_whole
developing	Cause_to_make_progress	56	Event	Objective_influence	Transitive_action
knead	Manipulation	17	Event	Intentionally_act	Manipulation
raids	Attack	1	Event	Objective_influence	Transitive_action
sealing	Closure	2	Event	Objective_influence	Transitive_action
comments	Statement	2	Event	Objective_influence	Transitive_action
repay	Repayment	3	Repayment		
browning	Apply_heat	1	Process	Activity	Apply_heat
resume	Process_resume	2	Event	Process_resume	
telegraphed	Contacting	4	Event	Intentionally_act	Contacting
shrunken	Expansion	2	Expansion		
filming	Behind_the_scenes	18	Performing_arts	Behind_the_scenes	
begetting	Giving_birth	1	Giving_birth		
scowled	Making_faces	20	Facial_expression	Making_faces	
spilled	Cause_fluidic_motion	2	Event	Objective_influence	Transitive_action
resides	Residence	6	Residence		
regurgitate	Excreting	1	Event	Objective_influence	Transitive_action
ranted	Communication_manner	12	Event	Objective_influence	Transitive_action
vacated	Quitting_a_place	17	Event	Eventive_affecting	Departing
crawled	Self_motion	78	Event	Motion	Self_motion
meant	Purpose	2	Experiencer_focus	Desiring	Purpose
